u,i,t,pct_rank
3432,6289,1686828218.0,0.3076923076923077
3432,6274,1686828226.0,0.38461538461538464
3432,10724,1686828382.0,0.46153846153846156
3432,8003,1695130879.0,0.5384615384615384
3432,10001,1695130896.0,0.6153846153846154
3432,6626,1697728094.0,0.6923076923076923
3432,11943,1699627231.0,0.7692307692307693
3433,360,1674204915.0,0.1
3433,1532,1679500501.0,0.2
3433,1165,1685704216.0,0.3
3433,2742,1686838125.0,0.4
3433,1532,1687875017.0,0.5
3433,2614,1700063975.0,0.6
3433,12746,1700663487.0,0.7
3434,3080,1676314590.0,0.041666666666666664
3434,3081,1676314605.0,0.08333333333333333
3434,1315,1676324702.0,0.125
3434,12737,1676324704.0,0.16666666666666666
3434,3084,1676324707.0,0.20833333333333334
3434,8041,1685460305.0,0.25
3434,1948,1685460356.0,0.2916666666666667
3434,3080,1685998700.0,0.3333333333333333
3434,3081,1685998715.0,0.375
3434,12737,1685998731.0,0.4166666666666667
3434,3084,1685998750.0,0.4583333333333333
3434,1013,1693568219.0,0.5
3434,12756,1693568225.0,0.5416666666666666
3434,12551,1693568230.0,0.5833333333333334
3434,5120,1695836041.0,0.625
3434,1011,1696448424.0,0.6666666666666666
3434,8477,1696455575.0,0.7083333333333334
3434,1011,1697223113.0,0.75
3434,8477,1697223118.0,0.7916666666666666
3435,6883,1696938999.0,0.25
3435,7172,1698258427.0,0.5
3435,13715,1699369281.0,0.75
3436,274,1675177165.0,0.2
3436,13716,1676904386.0,0.4
3436,13231,1684332075.0,0.6
3437,12621,1682527723.0,0.16666666666666666
3437,286,1685443525.0,0.3333333333333333
3437,12621,1697279160.0,0.5
3437,589,1699700505.0,0.6666666666666666
3438,140,1675869071.0,0.14285714285714285
3438,10078,1675869080.0,0.2857142857142857
3438,6310,1675869089.0,0.42857142857142855
3438,9320,1676476102.0,0.5714285714285714
3438,9321,1676476131.0,0.7142857142857143
3439,6001,1675081756.0,0.125
3439,13624,1675081760.0,0.25
3439,2820,1675081768.0,0.375
3439,12426,1675081772.0,0.5
3439,404,1675168894.0,0.625
3439,2741,1679328812.0,0.75
3440,13718,1680014565.0,0.14285714285714285
3440,13719,1680101075.0,0.2857142857142857
3440,12482,1680101077.0,0.42857142857142855
3440,11312,1680530686.0,0.5714285714285714
3440,13116,1682346866.0,0.7142857142857143
3441,12906,1675077636.0,0.16666666666666666
3441,12905,1675077640.0,0.3333333333333333
3441,12905,1677508535.0,0.5
3441,12903,1681904716.0,0.6666666666666666
3442,10390,1680705321.0,0.25
3442,7006,1680705325.0,0.5
3442,10641,1685552449.0,0.75
3443,11543,1674145099.0,0.16666666666666666
3443,2087,1678199722.0,0.3333333333333333
3443,13720,1678199738.0,0.5
3443,13721,1678199745.0,0.6666666666666666
3444,4203,1698848364.0,0.2
3444,13722,1712329083.0,0.4
3444,4245,1712586275.0,0.6
3445,6462,1673287301.0,0.043478260869565216
3445,1003,1673954060.0,0.08695652173913043
3445,4706,1677505769.0,0.13043478260869565
3445,11989,1677505772.0,0.17391304347826086
3445,4420,1679587297.0,0.21739130434782608
3445,2875,1697803819.0,0.2608695652173913
3445,1721,1697804458.0,0.30434782608695654
3445,1136,1697804461.0,0.34782608695652173
3445,4413,1697804464.0,0.391304347826087
3445,9193,1697804477.0,0.43478260869565216
3445,9193,1697804479.0,0.4782608695652174
3445,1719,1698427089.0,0.5217391304347826
3445,9749,1699899959.0,0.5652173913043478
3445,8477,1699899967.0,0.6086956521739131
3445,8020,1699899983.0,0.6521739130434783
3445,12264,1699987781.0,0.6956521739130435
3445,1719,1704817662.0,0.7391304347826086
3445,7656,1723214753.0,0.782608695652174
3446,6296,1675953160.0,0.14285714285714285
3446,5541,1675953175.0,0.2857142857142857
3446,9954,1677679429.0,0.42857142857142855
3446,3142,1686842757.0,0.5714285714285714
3446,9468,1686842765.0,0.7142857142857143
3447,7519,1700604345.0,0.16666666666666666
3447,7519,1700604522.0,0.3333333333333333
3447,2124,1715966367.0,0.5
3447,4969,1715966370.0,0.6666666666666666
3448,10320,1706961458.0,0.0625
3448,4971,1709380070.0,0.125
3448,12207,1709380079.0,0.1875
3448,11771,1709380085.0,0.25
3448,13725,1710240672.0,0.3125
3448,9659,1710436582.0,0.375
3448,3428,1710783003.0,0.4375
3448,8035,1710783017.0,0.5
3448,7259,1710783026.0,0.5625
3448,9127,1710783039.0,0.625
3448,12486,1712251505.0,0.6875
3448,1560,1714477223.0,0.75
3449,12742,1673607022.0,0.3333333333333333
3449,12742,1674816209.0,0.6666666666666666
3450,731,1673597984.0,0.14285714285714285
3450,8058,1674224634.0,0.2857142857142857
3450,5405,1674224641.0,0.42857142857142855
3450,13728,1677238604.0,0.5714285714285714
3450,13729,1691505906.0,0.7142857142857143
3451,11897,1674822956.0,0.3333333333333333
3451,13730,1675422269.0,0.6666666666666666
3452,9840,1678882769.0,0.16666666666666666
3452,10195,1681733849.0,0.3333333333333333
3452,4731,1681734178.0,0.5
3452,3814,1701862883.0,0.6666666666666666
3453,1532,1679385710.0,0.047619047619047616
3453,11881,1681486126.0,0.09523809523809523
3453,12994,1681486133.0,0.14285714285714285
3453,11109,1694775796.0,0.19047619047619047
3453,13421,1694775799.0,0.23809523809523808
3453,11267,1696260750.0,0.2857142857142857
3453,8109,1696260754.0,0.3333333333333333
3453,4515,1696260757.0,0.38095238095238093
3453,1532,1696260765.0,0.42857142857142855
3453,6352,1696502747.0,0.47619047619047616
3453,3465,1696502756.0,0.5238095238095238
3453,13421,1704868026.0,0.5714285714285714
3453,11109,1704868047.0,0.6190476190476191
3453,3465,1704868066.0,0.6666666666666666
3453,12006,1712759712.0,0.7142857142857143
3453,13200,1712759744.0,0.7619047619047619
3454,2820,1674728149.0,0.14285714285714285
3454,2820,1674728153.0,0.2857142857142857
3454,2820,1674728156.0,0.42857142857142855
3454,8526,1682614760.0,0.5714285714285714
3454,13734,1686563968.0,0.7142857142857143
3455,13685,1704898738.0,0.1
3455,3483,1704898742.0,0.2
3455,9410,1704898747.0,0.3
3455,3483,1704898753.0,0.4
3455,9409,1704898756.0,0.5
3455,9409,1704898759.0,0.6
3455,13736,1704898762.0,0.7
3456,1136,1678379011.0,0.3333333333333333
3456,1145,1678379016.0,0.6666666666666666
3457,9032,1687884832.0,0.08333333333333333
3457,12646,1687884875.0,0.16666666666666666
3457,12647,1694698062.0,0.25
3457,4639,1694698423.0,0.3333333333333333
3457,12844,1694698550.0,0.4166666666666667
3457,13269,1694698605.0,0.5
3457,3604,1694698641.0,0.5833333333333334
3457,13738,1699977816.0,0.6666666666666666
3457,13738,1707833181.0,0.75
3458,6361,1700478696.0,0.25
3458,9237,1701690080.0,0.5
3458,2371,1701690109.0,0.75
3459,12959,1684409357.0,0.3333333333333333
3459,10756,1686679994.0,0.6666666666666666
3460,6722,1688295057.0,0.09090909090909091
3460,13612,1688295067.0,0.18181818181818182
3460,7347,1688295096.0,0.2727272727272727
3460,6940,1688295103.0,0.36363636363636365
3460,13740,1688472998.0,0.45454545454545453
3460,13037,1694007020.0,0.5454545454545454
3460,8780,1694772935.0,0.6363636363636364
3460,6371,1719833182.0,0.7272727272727273
3461,793,1696433132.0,0.14285714285714285
3461,8585,1697890027.0,0.2857142857142857
3461,10841,1700499916.0,0.42857142857142855
3461,10841,1702918521.0,0.5714285714285714
3461,8585,1702918523.0,0.7142857142857143
3462,10481,1699461964.0,0.3333333333333333
3462,8882,1712166124.0,0.6666666666666666
3463,1859,1675065816.0,0.2
3463,5845,1699024104.0,0.4
3463,2375,1699024108.0,0.6
3464,6145,1674658737.0,0.043478260869565216
3464,276,1678281695.0,0.08695652173913043
3464,903,1680775937.0,0.13043478260869565
3464,13741,1681754908.0,0.17391304347826086
3464,8000,1685709509.0,0.21739130434782608
3464,13741,1688049761.0,0.2608695652173913
3464,13715,1696528377.0,0.30434782608695654
3464,6785,1696528383.0,0.34782608695652173
3464,8917,1697042146.0,0.391304347826087
3464,8138,1697463335.0,0.43478260869565216
3464,2731,1698401779.0,0.4782608695652174
3464,4119,1699353476.0,0.5217391304347826
3464,4338,1699353484.0,0.5652173913043478
3464,12937,1700583203.0,0.6086956521739131
3464,5892,1700837173.0,0.6521739130434783
3464,8004,1709895121.0,0.6956521739130435
3464,707,1711629523.0,0.7391304347826086
3464,13138,1712241418.0,0.782608695652174
3465,8259,1680628726.0,0.2
3465,4383,1686059750.0,0.4
3465,7627,1686665850.0,0.6
3466,13453,1676641761.0,0.3333333333333333
3466,1166,1676646849.0,0.6666666666666666
3467,8046,1673889932.0,0.25
3467,10307,1700156966.0,0.5
3467,10302,1704454851.0,0.75
3468,3644,1681810334.0,0.3333333333333333
3468,13261,1687794369.0,0.6666666666666666
3469,5848,1675446836.0,0.3333333333333333
3469,4139,1675446854.0,0.6666666666666666
3470,10103,1684936151.0,0.3333333333333333
3470,13742,1703172709.0,0.6666666666666666
3471,6321,1712927390.0,0.3333333333333333
3471,3082,1714118521.0,0.6666666666666666
3472,13743,1672940735.0,0.022222222222222223
3472,13744,1675100247.0,0.044444444444444446
3472,13745,1675100311.0,0.06666666666666667
3472,13746,1675245803.0,0.08888888888888889
3472,13744,1677336977.0,0.1111111111111111
3472,13746,1677336987.0,0.13333333333333333
3472,13743,1677337002.0,0.15555555555555556
3472,13746,1684948746.0,0.17777777777777778
3472,13743,1684948750.0,0.2
3472,13744,1684948753.0,0.2222222222222222
3472,13745,1685095372.0,0.24444444444444444
3472,13747,1686589592.0,0.26666666666666666
3472,13748,1687339869.0,0.28888888888888886
3472,13749,1687354611.0,0.3111111111111111
3472,13750,1687354615.0,0.3333333333333333
3472,13751,1688491875.0,0.35555555555555557
3472,13751,1692957187.0,0.37777777777777777
3472,13749,1692957190.0,0.4
3472,13743,1692957194.0,0.4222222222222222
3472,13746,1692957197.0,0.4444444444444444
3472,13748,1692957201.0,0.4666666666666667
3472,13745,1692957204.0,0.4888888888888889
3472,13744,1692957207.0,0.5111111111111111
3472,13747,1692957211.0,0.5333333333333333
3472,13750,1692957214.0,0.5555555555555556
3472,13746,1702662039.0,0.5777777777777777
3472,13744,1702662042.0,0.6
3472,13747,1702662044.0,0.6222222222222222
3472,13750,1702662047.0,0.6444444444444445
3472,13745,1702662050.0,0.6666666666666666
3472,13751,1702662053.0,0.6888888888888889
3472,13748,1702662055.0,0.7111111111111111
3472,13743,1702662058.0,0.7333333333333333
3472,13749,1702662062.0,0.7555555555555555
3472,13744,1712333488.0,0.7777777777777778
3473,374,1680708907.0,0.011764705882352941
3473,56,1680708915.0,0.023529411764705882
3473,9321,1683113116.0,0.03529411764705882
3473,234,1683113127.0,0.047058823529411764
3473,152,1683113133.0,0.058823529411764705
3473,3403,1685625282.0,0.07058823529411765
3473,5752,1685625292.0,0.08235294117647059
3473,13752,1685625300.0,0.09411764705882353
3473,2957,1685625308.0,0.10588235294117647
3473,235,1685625320.0,0.11764705882352941
3473,3,1688059544.0,0.12941176470588237
3473,13081,1688059548.0,0.1411764705882353
3473,6390,1688059555.0,0.15294117647058825
3473,6390,1688059558.0,0.16470588235294117
3473,13753,1688059561.0,0.17647058823529413
3473,158,1688059565.0,0.18823529411764706
3473,3965,1688059574.0,0.2
3473,12560,1688061436.0,0.21176470588235294
3473,5750,1689679506.0,0.2235294117647059
3473,3404,1689679512.0,0.23529411764705882
3473,13313,1689679519.0,0.24705882352941178
3473,1338,1693841061.0,0.25882352941176473
3473,9037,1693841064.0,0.27058823529411763
3473,1286,1693841071.0,0.2823529411764706
3473,3658,1693841085.0,0.29411764705882354
3473,64,1693841090.0,0.3058823529411765
3473,10673,1693841095.0,0.3176470588235294
3473,2513,1693841101.0,0.32941176470588235
3473,2652,1693841107.0,0.3411764705882353
3473,2502,1696004232.0,0.35294117647058826
3473,2498,1696004235.0,0.36470588235294116
3473,7346,1696004238.0,0.3764705882352941
3473,2193,1696004279.0,0.38823529411764707
3473,1370,1698853940.0,0.4
3473,10486,1698853943.0,0.4117647058823529
3473,9061,1698853947.0,0.4235294117647059
3473,7968,1698853951.0,0.43529411764705883
3473,3320,1698853957.0,0.4470588235294118
3473,3325,1698853961.0,0.4588235294117647
3473,10790,1700743990.0,0.47058823529411764
3473,10566,1700744001.0,0.4823529411764706
3473,156,1706283584.0,0.49411764705882355
3473,153,1706283588.0,0.5058823529411764
3473,3500,1706283594.0,0.5176470588235295
3473,12918,1706283598.0,0.5294117647058824
3473,374,1706283603.0,0.5411764705882353
3473,11560,1706283610.0,0.5529411764705883
3473,12516,1706283614.0,0.5647058823529412
3473,7798,1706283622.0,0.5764705882352941
3473,13313,1706283626.0,0.5882352941176471
3473,13373,1706283631.0,0.6
3473,4917,1706286522.0,0.611764705882353
3473,6301,1706286529.0,0.6235294117647059
3473,5220,1706286559.0,0.6352941176470588
3473,4635,1706286563.0,0.6470588235294118
3473,4635,1706286567.0,0.6588235294117647
3473,4344,1706286572.0,0.6705882352941176
3473,2821,1707225885.0,0.6823529411764706
3473,525,1707230867.0,0.6941176470588235
3473,2510,1710347944.0,0.7058823529411765
3473,3302,1710347949.0,0.7176470588235294
3473,5386,1710347951.0,0.7294117647058823
3473,3316,1710347954.0,0.7411764705882353
3473,5838,1710347958.0,0.7529411764705882
3473,6205,1710347961.0,0.7647058823529411
3473,12573,1710352305.0,0.7764705882352941
3473,4981,1715707344.0,0.788235294117647
3474,583,1673358928.0,0.014705882352941176
3474,1883,1673945454.0,0.029411764705882353
3474,6334,1674550578.0,0.04411764705882353
3474,10613,1677598583.0,0.058823529411764705
3474,3580,1677598602.0,0.07352941176470588
3474,7354,1680261289.0,0.08823529411764706
3474,13370,1682342034.0,0.10294117647058823
3474,5745,1682342057.0,0.11764705882352941
3474,5374,1682342064.0,0.1323529411764706
3474,3494,1683638827.0,0.14705882352941177
3474,12724,1684256047.0,0.16176470588235295
3474,4705,1684256051.0,0.17647058823529413
3474,2067,1684256079.0,0.19117647058823528
3474,3983,1684850655.0,0.20588235294117646
3474,5753,1684850659.0,0.22058823529411764
3474,369,1685446037.0,0.23529411764705882
3474,5374,1687163740.0,0.25
3474,5745,1687163746.0,0.2647058823529412
3474,10613,1687163762.0,0.27941176470588236
3474,6115,1687163801.0,0.29411764705882354
3474,12724,1687861802.0,0.3088235294117647
3474,369,1687861810.0,0.3235294117647059
3474,3983,1687861822.0,0.3382352941176471
3474,4705,1687861835.0,0.35294117647058826
3474,3580,1687861840.0,0.36764705882352944
3474,13754,1687861860.0,0.38235294117647056
3474,13754,1687861866.0,0.39705882352941174
3474,13754,1687861873.0,0.4117647058823529
3474,13754,1687861878.0,0.4264705882352941
3474,13754,1687861884.0,0.4411764705882353
3474,2303,1687861897.0,0.45588235294117646
3474,13754,1687861902.0,0.47058823529411764
3474,6334,1688644105.0,0.4852941176470588
3474,5366,1692199824.0,0.5
3474,8192,1693230704.0,0.5147058823529411
3474,10141,1694447502.0,0.5294117647058824
3474,2015,1694623227.0,0.5441176470588235
3474,2017,1695114506.0,0.5588235294117647
3474,680,1695296110.0,0.5735294117647058
3474,2557,1695724007.0,0.5882352941176471
3474,2557,1695724011.0,0.6029411764705882
3474,127,1699350641.0,0.6176470588235294
3474,6958,1700572212.0,0.6323529411764706
3474,4220,1700572233.0,0.6470588235294118
3474,1182,1701178979.0,0.6617647058823529
3474,1973,1701178983.0,0.6764705882352942
3474,9067,1701354002.0,0.6911764705882353
3474,9014,1702549026.0,0.7058823529411765
3474,4705,1704805916.0,0.7205882352941176
3474,12724,1704805921.0,0.7352941176470589
3474,5374,1704805925.0,0.75
3474,1952,1704805940.0,0.7647058823529411
3474,3250,1707211734.0,0.7794117647058824
3474,10336,1707400689.0,0.7941176470588235
3475,9574,1682352162.0,0.3333333333333333
3475,5116,1705593215.0,0.6666666666666666
3476,9971,1677592817.0,0.043478260869565216
3476,13756,1678383957.0,0.08695652173913043
3476,13272,1678383963.0,0.13043478260869565
3476,13669,1694103776.0,0.17391304347826086
3476,13757,1696672924.0,0.21739130434782608
3476,13758,1697203958.0,0.2608695652173913
3476,2425,1697204025.0,0.30434782608695654
3476,2417,1699548875.0,0.34782608695652173
3476,10107,1704809791.0,0.391304347826087
3476,9998,1705943015.0,0.43478260869565216
3476,13757,1708953192.0,0.4782608695652174
3476,9971,1708965347.0,0.5217391304347826
3476,10107,1711456962.0,0.5652173913043478
3476,13757,1711456994.0,0.6086956521739131
3476,6251,1712916756.0,0.6521739130434783
3476,9971,1712916767.0,0.6956521739130435
3476,4359,1712916770.0,0.7391304347826086
3476,13759,1712916776.0,0.782608695652174
3477,10381,1695307083.0,0.06666666666666667
3477,13761,1697206434.0,0.13333333333333333
3477,8782,1697890367.0,0.2
3477,4696,1699987362.0,0.26666666666666666
3477,2108,1706894855.0,0.3333333333333333
3477,1934,1708448530.0,0.4
3477,12148,1708448534.0,0.4666666666666667
3477,6620,1708448565.0,0.5333333333333333
3477,8059,1708448590.0,0.6
3477,13762,1709128602.0,0.6666666666666666
3477,2894,1709223480.0,0.7333333333333333
3478,7785,1682101196.0,0.3333333333333333
3478,7057,1682968777.0,0.6666666666666666
3479,6514,1673291274.0,0.25
3479,2861,1673291282.0,0.5
3479,4169,1678709866.0,0.75
3480,10982,1679911166.0,0.2
3480,13766,1680695790.0,0.4
3480,13253,1698342950.0,0.6
3481,12850,1675331830.0,0.3333333333333333
3481,1381,1683878487.0,0.6666666666666666
3482,10122,1686658588.0,0.3333333333333333
3482,7744,1686658592.0,0.6666666666666666
3483,13294,1683536741.0,0.125
3483,8382,1683558323.0,0.25
3483,2130,1685088665.0,0.375
3483,12857,1692187146.0,0.5
3483,8504,1702653967.0,0.625
3483,1383,1702653973.0,0.75
3484,3693,1699526648.0,0.14285714285714285
3484,3072,1701340206.0,0.2857142857142857
3484,1776,1701340211.0,0.42857142857142855
3484,11578,1701340233.0,0.5714285714285714
3484,8152,1706889588.0,0.7142857142857143
3485,8229,1698832405.0,0.06666666666666667
3485,2432,1698832409.0,0.13333333333333333
3485,2434,1699364713.0,0.2
3485,13768,1699364725.0,0.26666666666666666
3485,13769,1699364729.0,0.3333333333333333
3485,2435,1699954237.0,0.4
3485,2436,1699954240.0,0.4666666666666667
3485,10145,1700744443.0,0.5333333333333333
3485,2435,1705056868.0,0.6
3485,13769,1705056882.0,0.6666666666666666
3485,2434,1705056884.0,0.7333333333333333
3486,11147,1681744848.0,0.125
3486,7722,1681745517.0,0.25
3486,10867,1698241790.0,0.375
3486,231,1700046975.0,0.5
3486,231,1704289007.0,0.625
3486,4667,1709648131.0,0.75
3487,4687,1677764827.0,0.1
3487,7427,1679560121.0,0.2
3487,2371,1697807288.0,0.3
3487,1354,1697807291.0,0.4
3487,11777,1697807295.0,0.5
3487,2374,1697807297.0,0.6
3487,7076,1698933334.0,0.7
3488,13772,1675259093.0,0.07142857142857142
3488,13773,1675259095.0,0.14285714285714285
3488,13774,1675259099.0,0.21428571428571427
3488,13772,1678989435.0,0.2857142857142857
3488,13773,1678989438.0,0.35714285714285715
3488,13774,1678989441.0,0.42857142857142855
3488,13775,1682601966.0,0.5
3488,13774,1688735910.0,0.5714285714285714
3488,13773,1688735913.0,0.6428571428571429
3488,13772,1688735921.0,0.7142857142857143
3488,1872,1694011965.0,0.7857142857142857
3489,8798,1675446801.0,0.1
3489,6046,1675446913.0,0.2
3489,4085,1678210950.0,0.3
3489,9265,1678996437.0,0.4
3489,6220,1682766409.0,0.5
3489,11759,1687857077.0,0.6
3489,6577,1691234236.0,0.7
3490,3491,1705588207.0,0.1111111111111111
3490,3491,1705588211.0,0.2222222222222222
3490,3491,1705588214.0,0.3333333333333333
3490,3491,1705677305.0,0.4444444444444444
3490,3491,1705677321.0,0.5555555555555556
3490,13776,1717177427.0,0.6666666666666666
3490,13777,1721821360.0,0.7777777777777778
3491,11096,1677244524.0,0.3333333333333333
3491,13780,1682503692.0,0.6666666666666666
3492,6129,1674130140.0,0.3333333333333333
3492,13782,1710941337.0,0.6666666666666666
3493,2906,1679850273.0,0.14285714285714285
3493,12986,1697996999.0,0.2857142857142857
3493,1893,1698068808.0,0.42857142857142855
3493,10869,1698068828.0,0.5714285714285714
3493,6546,1703587463.0,0.7142857142857143
3494,11639,1680193299.0,0.07142857142857142
3494,11569,1680688994.0,0.14285714285714285
3494,11891,1698833915.0,0.21428571428571427
3494,1136,1698933760.0,0.2857142857142857
3494,11102,1699016518.0,0.35714285714285715
3494,5874,1699612943.0,0.42857142857142855
3494,13185,1700492963.0,0.5
3494,9194,1706697680.0,0.5714285714285714
3494,4134,1706697683.0,0.6428571428571429
3494,1777,1706697685.0,0.7142857142857143
3494,7216,1711546065.0,0.7857142857142857
3495,7125,1726962533.0,0.3333333333333333
3495,7125,1726962535.0,0.6666666666666666
3496,10261,1674908178.0,0.09090909090909091
3496,5122,1674908219.0,0.18181818181818182
3496,1304,1680602996.0,0.2727272727272727
3496,4353,1680603022.0,0.36363636363636365
3496,13783,1713266452.0,0.45454545454545453
3496,10102,1713266461.0,0.5454545454545454
3496,10458,1713266477.0,0.6363636363636364
3496,2240,1715692248.0,0.7272727272727273
3497,2061,1678792561.0,0.3333333333333333
3497,10256,1678792565.0,0.6666666666666666
3498,13784,1686133319.0,0.08333333333333333
3498,11819,1686133364.0,0.16666666666666666
3498,10639,1686133374.0,0.25
3498,6066,1686133479.0,0.3333333333333333
3498,6066,1693415787.0,0.4166666666666667
3498,6066,1693415795.0,0.5
3498,13784,1693415805.0,0.5833333333333334
3498,11819,1695723003.0,0.6666666666666666
3498,550,1695723052.0,0.75
3499,12209,1695909580.0,0.125
3499,10461,1695909583.0,0.25
3499,13785,1695909587.0,0.375
3499,11000,1701372822.0,0.5
3499,10627,1701372834.0,0.625
3499,12735,1701372860.0,0.75
3500,1775,1674833858.0,0.01818181818181818
3500,13786,1674833863.0,0.03636363636363636
3500,13787,1674833870.0,0.05454545454545454
3500,5867,1674833877.0,0.07272727272727272
3500,11806,1674833885.0,0.09090909090909091
3500,13788,1676991425.0,0.10909090909090909
3500,13789,1676991496.0,0.12727272727272726
3500,13790,1676991499.0,0.14545454545454545
3500,13791,1676991502.0,0.16363636363636364
3500,12738,1676991507.0,0.18181818181818182
3500,12738,1676991510.0,0.2
3500,13792,1676991514.0,0.21818181818181817
3500,13792,1676991519.0,0.23636363636363636
3500,13787,1685715692.0,0.2545454545454545
3500,13786,1685715695.0,0.2727272727272727
3500,1775,1685715699.0,0.2909090909090909
3500,12738,1685715795.0,0.3090909090909091
3500,12738,1685715799.0,0.32727272727272727
3500,13788,1685715803.0,0.34545454545454546
3500,13790,1685715807.0,0.36363636363636365
3500,13791,1685715810.0,0.38181818181818183
3500,13789,1685715813.0,0.4
3500,13792,1685715817.0,0.41818181818181815
3500,13792,1685715821.0,0.43636363636363634
3500,13790,1695388978.0,0.45454545454545453
3500,13788,1695388982.0,0.4727272727272727
3500,12738,1695388986.0,0.4909090909090909
3500,12738,1695388990.0,0.509090909090909
3500,1775,1695388994.0,0.5272727272727272
3500,13792,1695388998.0,0.5454545454545454
3500,13792,1695389002.0,0.5636363636363636
3500,13791,1695389006.0,0.5818181818181818
3500,13789,1695389009.0,0.6
3500,13787,1695389014.0,0.6181818181818182
3500,13786,1695389018.0,0.6363636363636364
3500,13792,1700663478.0,0.6545454545454545
3500,13791,1700663481.0,0.6727272727272727
3500,13786,1700663484.0,0.6909090909090909
3500,13792,1700663487.0,0.7090909090909091
3500,13787,1700663491.0,0.7272727272727273
3500,13790,1700663494.0,0.7454545454545455
3500,1775,1700663497.0,0.7636363636363637
3500,13789,1700663501.0,0.7818181818181819
3501,2760,1699008448.0,0.09090909090909091
3501,13793,1701357718.0,0.18181818181818182
3501,13793,1701357729.0,0.2727272727272727
3501,13550,1701357745.0,0.36363636363636365
3501,1175,1705335084.0,0.45454545454545453
3501,9205,1711558607.0,0.5454545454545454
3501,9583,1714751679.0,0.6363636363636364
3501,13794,1715099629.0,0.7272727272727273
3502,7744,1686073008.0,0.14285714285714285
3502,7744,1692638855.0,0.2857142857142857
3502,3862,1696436207.0,0.42857142857142855
3502,3864,1698322561.0,0.5714285714285714
3502,7659,1708890312.0,0.7142857142857143
3503,13607,1677063727.0,0.058823529411764705
3503,13258,1678185638.0,0.11764705882352941
3503,275,1678185644.0,0.17647058823529413
3503,10634,1680191258.0,0.23529411764705882
3503,13258,1683025003.0,0.29411764705882354
3503,2658,1685530058.0,0.35294117647058826
3503,13258,1695225466.0,0.4117647058823529
3503,12622,1695650339.0,0.47058823529411764
3503,13607,1702297810.0,0.5294117647058824
3503,10553,1703083265.0,0.5882352941176471
3503,6777,1710164422.0,0.6470588235294118
3503,8170,1710249872.0,0.7058823529411765
3503,13797,1710938210.0,0.7647058823529411
3504,239,1674653530.0,0.25
3504,3943,1675871073.0,0.5
3504,4286,1675871112.0,0.75
3505,1634,1673959364.0,0.045454545454545456
3505,10605,1680787987.0,0.09090909090909091
3505,1634,1680787996.0,0.13636363636363635
3505,13800,1680788000.0,0.18181818181818182
3505,13801,1680788771.0,0.22727272727272727
3505,13800,1682681767.0,0.2727272727272727
3505,13802,1682681770.0,0.3181818181818182
3505,13803,1682682378.0,0.36363636363636365
3505,13802,1687949459.0,0.4090909090909091
3505,13800,1687949463.0,0.45454545454545453
3505,13801,1687949469.0,0.5
3505,13803,1694093699.0,0.5454545454545454
3505,13801,1699018545.0,0.5909090909090909
3505,13803,1699018559.0,0.6363636363636364
3505,13802,1699018567.0,0.6818181818181818
3505,13800,1699018571.0,0.7272727272727273
3505,13802,1708695114.0,0.7727272727272727
3506,5409,1695135280.0,0.2
3506,11039,1695135283.0,0.4
3506,5556,1695135286.0,0.6
3507,13804,1707143930.0,0.06666666666666667
3507,13804,1707143933.0,0.13333333333333333
3507,13804,1707143935.0,0.2
3507,13804,1707143937.0,0.26666666666666666
3507,13804,1707143939.0,0.3333333333333333
3507,13804,1707143942.0,0.4
3507,13805,1707916657.0,0.4666666666666667
3507,13806,1709116325.0,0.5333333333333333
3507,13806,1709116331.0,0.6
3507,3333,1709116337.0,0.6666666666666666
3507,13805,1709116410.0,0.7333333333333333
3508,13809,1673267769.0,0.018867924528301886
3508,8216,1673267798.0,0.03773584905660377
3508,13810,1673267806.0,0.05660377358490566
3508,11202,1673618928.0,0.07547169811320754
3508,979,1676898770.0,0.09433962264150944
3508,8393,1677247196.0,0.11320754716981132
3508,12992,1677247202.0,0.1320754716981132
3508,10604,1677247208.0,0.1509433962264151
3508,2796,1677250273.0,0.16981132075471697
3508,13811,1677250282.0,0.18867924528301888
3508,13222,1677250292.0,0.20754716981132076
3508,4534,1678106312.0,0.22641509433962265
3508,2610,1680529000.0,0.24528301886792453
3508,8214,1681724821.0,0.2641509433962264
3508,13812,1681724833.0,0.2830188679245283
3508,10604,1681992295.0,0.3018867924528302
3508,10604,1681992300.0,0.32075471698113206
3508,13813,1681992378.0,0.33962264150943394
3508,8216,1682691500.0,0.3584905660377358
3508,5564,1682692994.0,0.37735849056603776
3508,5564,1682692997.0,0.39622641509433965
3508,5564,1682693001.0,0.41509433962264153
3508,9202,1682693017.0,0.4339622641509434
3508,8393,1686152122.0,0.4528301886792453
3508,979,1686152156.0,0.4716981132075472
3508,6793,1692805474.0,0.49056603773584906
3508,6793,1692805479.0,0.5094339622641509
3508,6793,1692805484.0,0.5283018867924528
3508,4059,1693498515.0,0.5471698113207547
3508,13814,1693498519.0,0.5660377358490566
3508,13815,1693498524.0,0.5849056603773585
3508,3010,1693498529.0,0.6037735849056604
3508,13812,1693846063.0,0.6226415094339622
3508,13810,1695313029.0,0.6415094339622641
3508,13816,1695313040.0,0.660377358490566
3508,13816,1695313046.0,0.6792452830188679
3508,13816,1695313052.0,0.6981132075471698
3508,4056,1695313093.0,0.7169811320754716
3508,2663,1696425649.0,0.7358490566037735
